id,event_id,timestamp,source_ip,dest_ip,port,protocol,threat_type,severity,attack_category,confidence,details,dataset,country,city,latitude,longitude,dest_country,dest_city,dest_latitude,dest_longitude
539,10175,13:51:02,214.111.63.32,153.144.167.11,3306,HTTPS,DDoS Attack,Critical,Web,0.97,Detected DDoS Attack from internal source,Honeynet Project Honeypot Datasets,Singapore,Singapore,1.3521,103.8198,Canada,Toronto,43.65107,-79.347015
538,17927,13:51:02,101.195.200.99,113.226.71.219,53,ICMP,SQL Injection,Critical,Application,0.99,Detected SQL Injection from internal source,DShield / SANS Internet Storm Center Logs,Australia,Sydney,-33.8688,151.2093,India,Bengaluru,12.9716,77.5946
537,80518,13:51:02,122.145.199.77,213.166.33.159,3306,HTTPS,DDoS Attack,Critical,Web,0.91,Detected DDoS Attack from external source,GreyNoise Attack Source Intelligence,Germany,Frankfurt,50.1109,8.6821,Canada,Toronto,43.65107,-79.347015
536,58574,13:51:02,173.233.145.130,108.242.126.3,8080,DNS,Malware Download,Critical,Application,0.98,Detected Malware Download from internal source,DShield / SANS Internet Storm Center Logs,Singapore,Singapore,1.3521,103.8198,South Africa,Johannesburg,-26.2041,28.0473
535,41606,13:51:02,26.177.168.76,171.72.64.57,22,ICMP,Data Exfiltration,Critical,Network,1.0,Detected Data Exfiltration from external source,FireHOL IP Blacklist Aggregator Feeds,United Kingdom,London,51.5074,-0.1278,Australia,Sydney,-33.8688,151.2093
534,36705,13:51:00,143.123.218.147,103.142.237.184,80,HTTP,Data Exfiltration,Critical,Email,0.92,Detected Data Exfiltration from internal source,OpenThreatExchange (AlienVault OTX) Data Pulses,India,Bengaluru,12.9716,77.5946,Germany,Frankfurt,50.1109,8.6821
533,41350,13:51:00,170.199.142.158,232.107.67.198,443,HTTP,XSS Attempt,Critical,Email,1.0,Detected XSS Attempt from internal source,GreyNoise Attack Source Intelligence,South Africa,Johannesburg,-26.2041,28.0473,India,Bengaluru,12.9716,77.5946
532,78464,13:51:00,174.120.198.14,225.142.127.240,80,HTTP,Zero-Day Exploit,Critical,Application,1.0,Detected Zero-Day Exploit from external source,RIPE Atlas Measurement Data,Germany,Frankfurt,50.1109,8.6821,United States,San Francisco,37.7749,-122.4194
531,39654,13:51:00,23.135.171.162,226.25.144.175,445,TCP,DDoS Attack,Critical,Application,0.99,Detected DDoS Attack from internal source,Team Cymru Malware & ASN Intelligence,Australia,Sydney,-33.8688,151.2093,India,Bengaluru,12.9716,77.5946
530,89600,13:50:58,179.185.61.164,180.169.137.81,22,ICMP,Zero-Day Exploit,Critical,Network,1.0,Detected Zero-Day Exploit from internal source,MAWI Packet Trace Archive,India,Bengaluru,12.9716,77.5946,Canada,Toronto,43.65107,-79.347015
529,62715,13:50:58,16.126.48.82,209.6.167.13,53,UDP,Port Scan,Critical,Network,0.99,Detected Port Scan from internal source,Honeynet Project Honeypot Datasets,United States,San Francisco,37.7749,-122.4194,United States,New York,40.7128,-74.006
528,24150,13:50:58,49.27.148.13,199.13.15.236,5432,UDP,XSS Attempt,Critical,Application,1.0,Detected XSS Attempt from internal source,GreyNoise Attack Source Intelligence,Japan,Tokyo,35.6895,139.6917,Australia,Sydney,-33.8688,151.2093
527,62891,13:50:58,206.6.243.149,160.16.167.223,443,TCP,Data Exfiltration,Critical,Web,0.94,Detected Data Exfiltration from external source,CAIDA UCSD Network Telescope,Australia,Sydney,-33.8688,151.2093,United States,San Francisco,37.7749,-122.4194
526,91759,13:50:58,245.127.8.190,175.102.17.168,53,ICMP,Man-in-the-Middle,Critical,Web,0.88,Detected Man-in-the-Middle from external source,Honeynet Project Honeypot Datasets,Canada,Toronto,43.65107,-79.347015,Australia,Sydney,-33.8688,151.2093
525,45558,13:50:56,192.178.153.34,248.214.89.19,22,DNS,Data Exfiltration,Critical,Email,1.0,Detected Data Exfiltration from external source,FireHOL IP Blacklist Aggregator Feeds,Singapore,Singapore,1.3521,103.8198,Germany,Frankfurt,50.1109,8.6821
524,81915,13:50:56,13.96.249.141,134.26.106.223,123,HTTPS,Brute Force,Critical,Application,0.88,Detected Brute Force from external source,Abuse.ch Threat Feeds,United Kingdom,London,51.5074,-0.1278,South Africa,Johannesburg,-26.2041,28.0473
523,80579,13:50:56,104.240.207.174,112.58.244.238,21,TCP,Privilege Escalation,Critical,DNS,0.86,Detected Privilege Escalation from external source,Shadowserver Foundation Public Datasets,Germany,Frankfurt,50.1109,8.6821,United States,New York,40.7128,-74.006
522,70774,13:50:56,172.198.74.36,138.135.173.97,53,DNS,Data Exfiltration,Critical,Endpoint,0.99,Detected Data Exfiltration from external source,OpenThreatExchange (AlienVault OTX) Data Pulses,United Kingdom,London,51.5074,-0.1278,India,Bengaluru,12.9716,77.5946
521,91995,13:50:56,10.32.93.206,132.126.100.61,53,DNS,Man-in-the-Middle,Critical,DNS,0.86,Detected Man-in-the-Middle from internal source,MAWI Packet Trace Archive,South Africa,Johannesburg,-26.2041,28.0473,India,Bengaluru,12.9716,77.5946
520,26587,13:50:56,200.199.87.252,156.172.230.125,80,UDP,Ransomware,Critical,Endpoint,0.99,Detected Ransomware from internal source,CERT NetFlow & Incident Datasets,United Kingdom,London,51.5074,-0.1278,India,Mumbai,19.076,72.8777
519,97322,13:50:55,7.93.219.194,229.72.43.83,123,UDP,Zero-Day Exploit,Critical,Web,1.0,Detected Zero-Day Exploit from external source,CERT NetFlow & Incident Datasets,South Africa,Johannesburg,-26.2041,28.0473,Germany,Frankfurt,50.1109,8.6821
518,10252,13:50:55,200.68.34.24,90.43.162.25,123,DNS,SQL Injection,Critical,Email,0.99,Detected SQL Injection from external source,Team Cymru Malware & ASN Intelligence,United States,New York,40.7128,-74.006,Australia,Sydney,-33.8688,151.2093
517,76132,13:50:55,187.56.186.234,113.184.76.234,445,ICMP,Malware Download,Critical,Endpoint,0.98,Detected Malware Download from external source,MAWI Packet Trace Archive,United States,San Francisco,37.7749,-122.4194,Brazil,São Paulo,-23.5505,-46.6333
516,99848,13:50:55,218.100.145.225,83.169.10.210,21,UDP,Man-in-the-Middle,Critical,Network,0.89,Detected Man-in-the-Middle from internal source,CERT NetFlow & Incident Datasets,United Kingdom,London,51.5074,-0.1278,India,Mumbai,19.076,72.8777
515,19414,13:50:55,244.96.188.251,230.61.169.80,25,HTTP,Data Exfiltration,Critical,Network,1.0,Detected Data Exfiltration from internal source,Spamhaus DROP / EDROP Threat Feeds,Australia,Sydney,-33.8688,151.2093,United States,New York,40.7128,-74.006
514,69232,13:50:55,165.33.6.3,186.62.154.223,139,TCP,XSS Attempt,Critical,Application,0.98,Detected XSS Attempt from external source,CAIDA UCSD Network Telescope,Germany,Frankfurt,50.1109,8.6821,Brazil,São Paulo,-23.5505,-46.6333
513,78786,13:50:55,200.130.131.152,86.64.1.183,25,TCP,Ransomware,Critical,Email,1.0,Detected Ransomware from internal source,GreyNoise Attack Source Intelligence,Japan,Tokyo,35.6895,139.6917,United States,San Francisco,37.7749,-122.4194
512,56646,13:50:55,36.13.38.144,212.204.220.134,123,HTTP,Port Scan,Critical,Email,0.99,Detected Port Scan from external source,Abuse.ch Threat Feeds,India,Bengaluru,12.9716,77.5946,Australia,Sydney,-33.8688,151.2093
511,47941,13:50:55,16.149.71.74,177.22.182.252,445,DNS,DNS Tunneling,Critical,Endpoint,0.99,Detected DNS Tunneling from external source,Rapid7 Project Sonar,United States,San Francisco,37.7749,-122.4194,Singapore,Singapore,1.3521,103.8198
510,90680,13:50:55,170.42.122.138,36.151.5.128,8080,TCP,XSS Attempt,Critical,Email,1.0,Detected XSS Attempt from internal source,Abuse.ch Threat Feeds,Australia,Sydney,-33.8688,151.2093,India,Mumbai,19.076,72.8777
509,51392,13:50:55,42.74.58.174,151.107.133.17,25,UDP,Data Exfiltration,Critical,Application,1.0,Detected Data Exfiltration from internal source,Rapid7 Project Sonar,United Kingdom,London,51.5074,-0.1278,Australia,Sydney,-33.8688,151.2093
508,55501,13:50:55,43.136.150.217,251.223.247.241,3306,DNS,XSS Attempt,Critical,DNS,1.0,Detected XSS Attempt from internal source,FireHOL IP Blacklist Aggregator Feeds,United States,San Francisco,37.7749,-122.4194,Canada,Toronto,43.65107,-79.347015
507,56232,13:50:53,191.121.208.49,60.89.254.255,22,HTTP,SQL Injection,Critical,Application,0.97,Detected SQL Injection from internal source,Rapid7 Project Sonar,United Kingdom,London,51.5074,-0.1278,South Africa,Johannesburg,-26.2041,28.0473
506,21213,13:50:53,141.18.25.95,233.184.5.208,53,HTTP,DNS Tunneling,Critical,Web,0.86,Detected DNS Tunneling from internal source,OpenThreatExchange (AlienVault OTX) Data Pulses,United States,San Francisco,37.7749,-122.4194,Australia,Sydney,-33.8688,151.2093
505,71075,13:50:53,6.66.247.183,146.40.67.89,5432,ICMP,XSS Attempt,Critical,Endpoint,1.0,Detected XSS Attempt from external source,CAIDA UCSD Network Telescope,Canada,Toronto,43.65107,-79.347015,Germany,Frankfurt,50.1109,8.6821
504,37184,13:50:53,243.211.249.238,42.185.33.26,445,ICMP,Zero-Day Exploit,Critical,Web,1.0,Detected Zero-Day Exploit from external source,OpenThreatExchange (AlienVault OTX) Data Pulses,India,Mumbai,19.076,72.8777,Canada,Toronto,43.65107,-79.347015
503,24946,13:50:53,227.235.252.89,148.245.153.207,80,HTTP,Ransomware,Critical,DNS,0.97,Detected Ransomware from internal source,CIRT Threat Intelligence Feeds,South Africa,Johannesburg,-26.2041,28.0473,United States,San Francisco,37.7749,-122.4194
502,60092,13:50:53,6.93.9.5,242.18.113.249,139,HTTP,Man-in-the-Middle,Critical,Application,0.89,Detected Man-in-the-Middle from external source,RIPE Atlas Measurement Data,India,Bengaluru,12.9716,77.5946,United States,New York,40.7128,-74.006
501,87229,13:50:53,55.132.115.224,173.123.6.210,21,UDP,Zero-Day Exploit,Critical,Email,0.95,Detected Zero-Day Exploit from internal source,CERT NetFlow & Incident Datasets,Japan,Tokyo,35.6895,139.6917,Brazil,São Paulo,-23.5505,-46.6333
500,71072,13:50:53,130.120.181.172,231.112.136.228,445,DNS,Man-in-the-Middle,Critical,Application,1.0,Detected Man-in-the-Middle from internal source,Spamhaus DROP / EDROP Threat Feeds,Canada,Toronto,43.65107,-79.347015,Australia,Sydney,-33.8688,151.2093
499,30404,13:50:53,151.225.37.131,175.140.14.227,445,HTTP,SQL Injection,Critical,DNS,1.0,Detected SQL Injection from external source,OpenThreatExchange (AlienVault OTX) Data Pulses,Brazil,São Paulo,-23.5505,-46.6333,South Africa,Johannesburg,-26.2041,28.0473
498,43495,13:50:53,160.63.37.95,110.88.36.232,8080,HTTP,Man-in-the-Middle,High,Endpoint,0.77,Detected Man-in-the-Middle from external source,GreyNoise Attack Source Intelligence,Australia,Sydney,-33.8688,151.2093,United Kingdom,London,51.5074,-0.1278
497,62887,13:50:51,153.119.66.10,81.153.193.163,139,UDP,Man-in-the-Middle,Critical,Email,1.0,Detected Man-in-the-Middle from internal source,Shadowserver Foundation Public Datasets,United States,San Francisco,37.7749,-122.4194,Brazil,São Paulo,-23.5505,-46.6333
496,51040,13:50:51,38.121.8.166,201.80.57.209,53,UDP,DNS Tunneling,Critical,Endpoint,1.0,Detected DNS Tunneling from external source,RIPE Atlas Measurement Data,Singapore,Singapore,1.3521,103.8198,United States,New York,40.7128,-74.006
495,65142,13:50:51,233.7.207.169,215.22.76.244,53,DNS,DNS Tunneling,Critical,Network,0.97,Detected DNS Tunneling from external source,CERT NetFlow & Incident Datasets,Australia,Sydney,-33.8688,151.2093,Germany,Frankfurt,50.1109,8.6821
494,25525,13:50:51,170.120.155.212,123.228.107.143,443,TCP,Man-in-the-Middle,Critical,Web,0.99,Detected Man-in-the-Middle from internal source,GreyNoise Attack Source Intelligence,United Kingdom,London,51.5074,-0.1278,Germany,Frankfurt,50.1109,8.6821
493,50455,13:50:51,130.161.13.42,16.196.139.230,5432,ICMP,Phishing,Critical,DNS,0.98,Detected Phishing from external source,MAWI Packet Trace Archive,Brazil,São Paulo,-23.5505,-46.6333,India,Mumbai,19.076,72.8777
492,97266,13:50:51,74.50.110.28,210.116.218.194,3306,ICMP,Data Exfiltration,Critical,Application,0.96,Detected Data Exfiltration from external source,Rapid7 Project Sonar,South Africa,Johannesburg,-26.2041,28.0473,Singapore,Singapore,1.3521,103.8198
491,71381,13:50:51,45.32.203.172,59.114.169.183,80,HTTPS,DDoS Attack,Critical,Web,0.98,Detected DDoS Attack from internal source,Team Cymru Malware & ASN Intelligence,United States,San Francisco,37.7749,-122.4194,Canada,Toronto,43.65107,-79.347015
490,60129,13:50:51,222.90.238.81,159.58.28.184,8080,ICMP,Brute Force,Critical,DNS,1.0,Detected Brute Force from external source,Shadowserver Foundation Public Datasets,Australia,Sydney,-33.8688,151.2093,Germany,Frankfurt,50.1109,8.6821
489,54756,13:50:51,155.222.142.185,230.79.144.91,5432,UDP,Phishing,Critical,Web,0.96,Detected Phishing from external source,Abuse.ch Threat Feeds,South Africa,Johannesburg,-26.2041,28.0473,Canada,Toronto,43.65107,-79.347015
488,57754,13:50:51,229.92.127.237,48.201.138.230,8080,TCP,Ransomware,Critical,Web,1.0,Detected Ransomware from internal source,FireHOL IP Blacklist Aggregator Feeds,United States,New York,40.7128,-74.006,Japan,Tokyo,35.6895,139.6917
487,94431,13:50:51,10.125.178.239,156.192.46.226,5432,ICMP,XSS Attempt,High,Email,0.77,Detected XSS Attempt from external source,GreyNoise Attack Source Intelligence,Brazil,São Paulo,-23.5505,-46.6333,United Kingdom,London,51.5074,-0.1278
486,22347,13:50:51,130.131.24.136,198.88.86.98,80,DNS,Malware Download,Critical,Email,1.0,Detected Malware Download from internal source,FireHOL IP Blacklist Aggregator Feeds,United Kingdom,London,51.5074,-0.1278,Singapore,Singapore,1.3521,103.8198
485,84229,13:50:49,148.126.76.192,40.30.185.193,3306,TCP,Man-in-the-Middle,Critical,DNS,1.0,Detected Man-in-the-Middle from external source,CAIDA UCSD Network Telescope,United Kingdom,London,51.5074,-0.1278,Singapore,Singapore,1.3521,103.8198
484,83956,13:50:49,38.78.39.152,240.158.165.25,5432,TCP,DNS Tunneling,Critical,Network,1.0,Detected DNS Tunneling from internal source,Rapid7 Project Sonar,Germany,Frankfurt,50.1109,8.6821,United States,San Francisco,37.7749,-122.4194
483,13842,13:50:49,215.102.248.75,34.219.179.242,139,TCP,Ransomware,Critical,Web,0.91,Detected Ransomware from internal source,Team Cymru Malware & ASN Intelligence,Brazil,São Paulo,-23.5505,-46.6333,Australia,Sydney,-33.8688,151.2093
482,21924,13:50:49,5.4.17.1,142.23.91.243,5432,UDP,Man-in-the-Middle,Critical,Web,0.99,Detected Man-in-the-Middle from external source,MAWI Packet Trace Archive,India,Bengaluru,12.9716,77.5946,South Africa,Johannesburg,-26.2041,28.0473
481,97593,13:50:49,250.235.7.56,205.93.46.34,8080,HTTP,XSS Attempt,Critical,Web,1.0,Detected XSS Attempt from external source,Abuse.ch Threat Feeds,India,Bengaluru,12.9716,77.5946,Australia,Sydney,-33.8688,151.2093
480,54075,13:50:47,146.164.109.210,237.89.213.176,21,TCP,Botnet Activity,Critical,Web,0.92,Detected Botnet Activity from internal source,CERT NetFlow & Incident Datasets,United Kingdom,London,51.5074,-0.1278,India,Mumbai,19.076,72.8777
479,37501,13:50:47,219.64.133.147,70.104.235.133,5432,HTTPS,Botnet Activity,Critical,Email,0.98,Detected Botnet Activity from external source,OpenThreatExchange (AlienVault OTX) Data Pulses,Singapore,Singapore,1.3521,103.8198,United States,San Francisco,37.7749,-122.4194
478,19098,13:50:47,253.75.130.151,224.199.230.251,25,DNS,Botnet Activity,Critical,Email,0.97,Detected Botnet Activity from internal source,Rapid7 Project Sonar,United Kingdom,London,51.5074,-0.1278,India,Bengaluru,12.9716,77.5946
477,59784,13:50:45,67.163.192.244,97.165.207.242,3306,HTTPS,Botnet Activity,Critical,Endpoint,0.99,Detected Botnet Activity from internal source,CERT NetFlow & Incident Datasets,United Kingdom,London,51.5074,-0.1278,Singapore,Singapore,1.3521,103.8198
476,87793,13:50:45,83.63.129.115,243.12.20.117,22,HTTPS,Privilege Escalation,Critical,Application,0.98,Detected Privilege Escalation from internal source,OpenThreatExchange (AlienVault OTX) Data Pulses,Germany,Frankfurt,50.1109,8.6821,United States,San Francisco,37.7749,-122.4194
475,28836,13:50:45,77.91.9.227,62.176.8.197,5432,DNS,Zero-Day Exploit,Critical,Network,1.0,Detected Zero-Day Exploit from external source,CIRT Threat Intelligence Feeds,India,Mumbai,19.076,72.8777,Japan,Tokyo,35.6895,139.6917
474,60265,13:50:45,96.146.77.2,212.99.249.217,443,HTTPS,Ransomware,Critical,Application,1.0,Detected Ransomware from internal source,Spamhaus DROP / EDROP Threat Feeds,Canada,Toronto,43.65107,-79.347015,South Africa,Johannesburg,-26.2041,28.0473
473,81516,13:50:42,107.150.153.91,32.28.8.212,443,DNS,XSS Attempt,Critical,Network,0.95,Detected XSS Attempt from external source,Abuse.ch Threat Feeds,Brazil,São Paulo,-23.5505,-46.6333,Germany,Frankfurt,50.1109,8.6821
472,52011,13:50:42,13.8.141.189,229.66.48.107,123,HTTP,Botnet Activity,Critical,Web,0.98,Detected Botnet Activity from internal source,GreyNoise Attack Source Intelligence,Canada,Toronto,43.65107,-79.347015,South Africa,Johannesburg,-26.2041,28.0473
471,81188,13:50:42,11.117.100.118,51.219.94.97,21,HTTP,Botnet Activity,Critical,Email,0.95,Detected Botnet Activity from external source,MAWI Packet Trace Archive,Germany,Frankfurt,50.1109,8.6821,Australia,Sydney,-33.8688,151.2093
470,67627,13:50:42,29.38.178.173,165.192.15.53,139,HTTP,DNS Tunneling,Critical,Email,1.0,Detected DNS Tunneling from internal source,Shadowserver Foundation Public Datasets,India,Mumbai,19.076,72.8777,India,Bengaluru,12.9716,77.5946
469,20541,13:50:42,47.192.168.253,244.190.219.143,53,UDP,Port Scan,Critical,Email,0.98,Detected Port Scan from internal source,Honeynet Project Honeypot Datasets,Brazil,São Paulo,-23.5505,-46.6333,Australia,Sydney,-33.8688,151.2093
468,28585,13:50:42,103.183.63.240,231.29.84.51,25,HTTP,DNS Tunneling,Critical,Network,0.97,Detected DNS Tunneling from internal source,DShield / SANS Internet Storm Center Logs,United Kingdom,London,51.5074,-0.1278,India,Mumbai,19.076,72.8777
467,63720,13:50:42,128.23.51.56,93.69.15.102,80,TCP,Brute Force,Critical,Email,1.0,Detected Brute Force from internal source,FireHOL IP Blacklist Aggregator Feeds,Singapore,Singapore,1.3521,103.8198,United Kingdom,London,51.5074,-0.1278
466,94234,13:50:42,156.198.236.183,220.108.13.187,123,DNS,Ransomware,Critical,Endpoint,0.99,Detected Ransomware from external source,OpenThreatExchange (AlienVault OTX) Data Pulses,Brazil,São Paulo,-23.5505,-46.6333,Singapore,Singapore,1.3521,103.8198
465,71542,13:50:42,116.17.133.81,88.222.247.181,25,DNS,DDoS Attack,Critical,Endpoint,1.0,Detected DDoS Attack from internal source,DShield / SANS Internet Storm Center Logs,Germany,Frankfurt,50.1109,8.6821,Australia,Sydney,-33.8688,151.2093
464,87129,13:50:42,141.199.63.245,52.51.247.18,443,TCP,DNS Tunneling,Critical,Email,0.97,Detected DNS Tunneling from external source,GreyNoise Attack Source Intelligence,United States,New York,40.7128,-74.006,Singapore,Singapore,1.3521,103.8198
463,45237,13:50:42,15.93.148.223,131.7.126.175,443,UDP,SQL Injection,Critical,Network,1.0,Detected SQL Injection from external source,DShield / SANS Internet Storm Center Logs,Germany,Frankfurt,50.1109,8.6821,Australia,Sydney,-33.8688,151.2093
